id,displayName,primaryImage,heightCm,birthDate,deathDate,meterRanking,page,currentRank,currentRank_Tier
nm3377042,Kiowa Gordon,"{'url': 'https://m.media-amazon.com/images/M/MV5BOGY1NmViZDUtZjM0Yi00Y2Y0LTkzNzktZDI1YmVhNzhmY2I0XkEyXkFqcGc@._V1_.jpg', 'width': 1125, 'height': 1402}",178.0,"{'year': 1990, 'month': 3, 'day': 25}",,"{'currentRank': 1629, 'changeDirection': 'UP', 'difference': 1029}",16,1629.0,1.0
nm2636108,Aidan Turner,"{'url': 'https://m.media-amazon.com/images/M/MV5BMGQ3MTg2NGUtMDExMy00MDdkLWI3ODQtYmMwZGRmNGE5ZGExXkEyXkFqcGc@._V1_.jpg', 'width': 8736, 'height': 11648}",180.0,"{'year': 1983, 'month': 6, 'day': 19}",,"{'currentRank': 1630, 'changeDirection': 'UP', 'difference': 6}",16,1630.0,1.0
nm3211470,Robert Eggers,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjM1ODMxMTAxMF5BMl5BanBnXkFtZTgwMjM4NDAyNDE@._V1_.jpg', 'width': 2048, 'height': 1364}",,"{'year': 1983, 'month': 7, 'day': 7}",,"{'currentRank': 1631, 'changeDirection': 'DOWN', 'difference': 334}",16,1631.0,1.0
nm2519720,Alison Oliver,"{'url': 'https://m.media-amazon.com/images/M/MV5BNjBlMGM2ZjUtMjY1Mi00MzdmLWI1YjEtNWI1YjMwMmM4MTRhXkEyXkFqcGc@._V1_.jpg', 'width': 5000, 'height': 3334}",170.0,"{'year': 1997, 'month': 6, 'day': 3}",,"{'currentRank': 1632, 'changeDirection': 'DOWN', 'difference': 513}",16,1632.0,1.0
nm13685216,Najiah Knight,"{'url': 'https://m.media-amazon.com/images/M/MV5BZTFkMzgyYTAtYzYzOC00MWNmLWE3NTQtYzAzOGE3YzVhYTkxXkEyXkFqcGc@._V1_CR192,331,485,728_.jpg', 'width': 485, 'height': 728}",,,,"{'currentRank': 1633, 'changeDirection': 'UP', 'difference': 561}",16,1633.0,1.0
nm0001852,Treat Williams,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTg0MzcwOTkzNV5BMl5BanBnXkFtZTcwMDc3NTA3MQ@@._V1_.jpg', 'width': 318, 'height': 400}",180.0,"{'year': 1951, 'month': 12, 'day': 1}","{'year': 2023, 'month': 6, 'day': 12}","{'currentRank': 1634, 'changeDirection': 'UP', 'difference': 31}",16,1634.0,1.0
nm2110418,Gemma Chan,"{'url': 'https://m.media-amazon.com/images/M/MV5BNjRiMzdiYjAtZDdjYS00YmEyLTg3ZDctZDE4NTdlMGIzZjk0XkEyXkFqcGc@._V1_.jpg', 'width': 1440, 'height': 1779}",175.0,,,"{'currentRank': 1635, 'changeDirection': 'UP', 'difference': 354}",16,1635.0,1.0
nm2230865,Ashley Greene,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTM2OWU2ZWMtMzEzYi00MThkLTkwYWUtZjlhNDIyOTM2NmMzXkEyXkFqcGc@._V1_.jpg', 'width': 1260, 'height': 1680}",165.0,"{'year': 1987, 'month': 2, 'day': 21}",,"{'currentRank': 1636, 'changeDirection': 'UP', 'difference': 547}",16,1636.0,1.0
nm0000610,Giovanni Ribisi,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTk2MDAwMTQ5OV5BMl5BanBnXkFtZTcwNjY0MzY1Mw@@._V1_.jpg', 'width': 306, 'height': 400}",171.0,"{'year': 1974, 'month': 12, 'day': 17}",,"{'currentRank': 1637, 'changeDirection': 'DOWN', 'difference': 64}",16,1637.0,1.0
nm1325306,Jana Kramer,"{'url': 'https://m.media-amazon.com/images/M/MV5BYTYxOWQxMjMtNDM1NS00ZTY5LThmOWUtNWUzYzkzOTFlZTJlXkEyXkFqcGc@._V1_.jpg', 'width': 1639, 'height': 1261}",163.0,"{'year': 1983, 'month': 12, 'day': 2}",,"{'currentRank': 1638, 'changeDirection': 'DOWN', 'difference': 927}",16,1638.0,1.0
nm9647856,Udaybir Sandhu,"{'url': 'https://m.media-amazon.com/images/M/MV5BNGIwNTBlOGItODgyNi00ODhiLTlkNDEtZTYyMzhhNmZlZDg5XkEyXkFqcGc@._V1_.jpg', 'width': 5304, 'height': 7952}",,,,"{'currentRank': 1639, 'changeDirection': 'UP', 'difference': 948}",16,1639.0,1.0
nm0493069,Vicki Lawrence,"{'url': 'https://m.media-amazon.com/images/M/MV5BNmNlNzk3MDUtMzkyNS00ZTM1LThkN2MtYzNjZmVhMDViMzdjXkEyXkFqcGc@._V1_.jpg', 'width': 2695, 'height': 2717}",169.0,"{'year': 1949, 'month': 3, 'day': 26}",,"{'currentRank': 1640, 'changeDirection': 'UP', 'difference': 4076}",16,1640.0,1.0
nm2706992,Erich Bergen,"{'url': 'https://m.media-amazon.com/images/M/MV5BNTllNjExMTMtODNlMS00ZjRiLWE0NWEtMmE4OGQ0NTRkM2M1XkEyXkFqcGc@._V1_CR157,0,455,682_.jpg', 'width': 455, 'height': 682}",191.0,"{'year': 1985, 'month': 12, 'day': 31}",,"{'currentRank': 1641, 'changeDirection': 'DOWN', 'difference': 646}",16,1641.0,1.0
nm0013037,Shohreh Aghdashloo,"{'url': 'https://m.media-amazon.com/images/M/MV5BZjBkY2Q4MWEtN2U4Yi00MTAzLWI1YzUtNWZlYzk3ZWE3NGYxXkEyXkFqcGc@._V1_.jpg', 'width': 1826, 'height': 2507}",165.0,"{'year': 1952, 'month': 5, 'day': 11}",,"{'currentRank': 1642, 'changeDirection': 'UP', 'difference': 118}",16,1642.0,1.0
nm1900397,Sutton Foster,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjA2MDQ4MjI2MV5BMl5BanBnXkFtZTcwNDc4OTI2Mg@@._V1_.jpg', 'width': 271, 'height': 400}",175.0,"{'year': 1975, 'month': 3, 'day': 18}",,"{'currentRank': 1643, 'changeDirection': 'DOWN', 'difference': 1396}",16,1643.0,1.0
nm0629538,Austin Nichols,"{'url': 'https://m.media-amazon.com/images/M/MV5BNjg3M2UwNzYtMTJiNS00Y2M4LTkxNTAtZjJhNmI3MDE5YjVmXkEyXkFqcGc@._V1_.jpg', 'width': 508, 'height': 738}",191.0,"{'year': 1980, 'month': 4, 'day': 24}",,"{'currentRank': 1644, 'changeDirection': 'DOWN', 'difference': 817}",16,1644.0,1.0
nm0002127,Mariska Hargitay,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTgyOTEyMTMwMF5BMl5BanBnXkFtZTcwMTA3MTU5MQ@@._V1_.jpg', 'width': 267, 'height': 400}",173.0,"{'year': 1964, 'month': 1, 'day': 23}",,"{'currentRank': 1645, 'changeDirection': 'DOWN', 'difference': 323}",16,1645.0,1.0
nm3396904,Zoë Bleu,"{'url': 'https://m.media-amazon.com/images/M/MV5BMzM4MDFjYTQtYzRhZi00NTE3LWFhNGUtZGM1NmQ3ODJlNjBmXkEyXkFqcGc@._V1_.jpg', 'width': 1320, 'height': 1510}",,"{'year': 1994, 'month': 10, 'day': 23}",,"{'currentRank': 1646, 'changeDirection': 'DOWN', 'difference': 747}",16,1646.0,1.0
nm0760151,Angus Sampson,"{'url': 'https://m.media-amazon.com/images/M/MV5BMDNjNWQyYzctNmU3YS00ZGRiLWE4YzEtMjNmOTViMmU2NmI2XkEyXkFqcGc@._V1_.jpg', 'width': 3399, 'height': 4986}",191.0,"{'year': 1979, 'month': 2, 'day': 12}",,"{'currentRank': 1647, 'changeDirection': 'UP', 'difference': 263}",16,1647.0,1.0
nm0191520,Peter Cullen,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTUxNzMwMTU0MF5BMl5BanBnXkFtZTcwMjI2OTU5Ng@@._V1_.jpg', 'width': 1404, 'height': 2048}",173.0,"{'year': 1941, 'month': 7, 'day': 28}",,"{'currentRank': 1648, 'changeDirection': 'DOWN', 'difference': 441}",16,1648.0,1.0
nm1455681,AnnaSophia Robb,"{'url': 'https://m.media-amazon.com/images/M/MV5BNDkzMTk0ZGMtYmQxNC00NTAzLTg2NjUtZGU2ODBhMDEyNDBlXkEyXkFqcGc@._V1_CR325,0,846,1270_.jpg', 'width': 846, 'height': 1270}",152.0,"{'year': 1993, 'month': 12, 'day': 8}",,"{'currentRank': 1649, 'changeDirection': 'DOWN', 'difference': 18}",16,1649.0,1.0
nm2251884,Annie Murphy,"{'url': 'https://m.media-amazon.com/images/M/MV5BY2MwNDI3ZDQtNTVhZi00MzgzLTk4NTAtNTMzNTA0YzY2ZjA2XkEyXkFqcGc@._V1_.jpg', 'width': 3339, 'height': 5008}",170.0,"{'year': 1986, 'month': 12, 'day': 19}",,"{'currentRank': 1650, 'changeDirection': 'DOWN', 'difference': 131}",16,1650.0,1.0
nm0001015,Robert Carlyle,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTM2Njc1MjgyOF5BMl5BanBnXkFtZTcwMjY2NTAwNw@@._V1_.jpg', 'width': 1725, 'height': 2304}",173.0,"{'year': 1961, 'month': 4, 'day': 14}",,"{'currentRank': 1651, 'changeDirection': 'DOWN', 'difference': 88}",16,1651.0,1.0
nm0302108,Zach Galifianakis,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTQwNzI3NjIwMV5BMl5BanBnXkFtZTcwMzA1OTIwMw@@._V1_.jpg', 'width': 273, 'height': 400}",170.0,"{'year': 1969, 'month': 10, 'day': 1}",,"{'currentRank': 1652, 'changeDirection': 'DOWN', 'difference': 96}",16,1652.0,1.0
nm10893920,Jackson Kelly,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjE0MjYxZjgtZTdjYi00ZmRmLTljNjgtMWVjY2Q2MzgxYjk5XkEyXkFqcGc@._V1_CR44,76,1091,1636_.jpg', 'width': 1091, 'height': 1636}",,,,"{'currentRank': 1653, 'changeDirection': 'DOWN', 'difference': 51}",16,1653.0,1.0
nm0006610,Donal Logue,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTA0MjQ1Njc2NDdeQTJeQWpwZ15BbWU3MDM0OTU2Mzk@._V1_.jpg', 'width': 2048, 'height': 1365}",178.0,"{'year': 1966, 'month': 2, 'day': 27}",,"{'currentRank': 1654, 'changeDirection': 'UP', 'difference': 581}",16,1654.0,1.0
nm7446985,Cree,"{'url': 'https://m.media-amazon.com/images/M/MV5BYjViZTk2OTMtMjc0Ny00MjVhLWI4NDYtMjljZDI3NTRjMDZlXkEyXkFqcGc@._V1_CR1372,1,3333,5000_.jpg', 'width': 3333, 'height': 5000}",165.0,"{'year': 2002, 'month': 5, 'day': 9}",,"{'currentRank': 1655, 'changeDirection': 'UP', 'difference': 945}",16,1655.0,1.0
nm1092227,Sienna Miller,"{'url': 'https://m.media-amazon.com/images/M/MV5BYmJmOGYzYjgtYTVmNC00OGVkLWJmMDAtMmU1YzAyYTllOWVlXkEyXkFqcGc@._V1_.jpg', 'width': 421, 'height': 631}",165.0,"{'year': 1981, 'month': 12, 'day': 28}",,"{'currentRank': 1656, 'changeDirection': 'DOWN', 'difference': 434}",16,1656.0,1.0
nm0778741,Caterina Scorsone,"{'url': 'https://m.media-amazon.com/images/M/MV5BN2NiODliYjAtOWZjMS00MGJkLTllZTgtMGE3YTc4MjU3OGE1XkEyXkFqcGc@._V1_.jpg', 'width': 3000, 'height': 2394}",163.0,"{'year': 1981, 'month': 10, 'day': 16}",,"{'currentRank': 1657, 'changeDirection': 'UP', 'difference': 1215}",16,1657.0,1.0
nm0491259,Mélanie Laurent,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTU0NzQzNDc5M15BMl5BanBnXkFtZTcwNzMyOTYzNQ@@._V1_.jpg', 'width': 1363, 'height': 2048}",157.0,"{'year': 1983, 'month': 2, 'day': 21}",,"{'currentRank': 1658, 'changeDirection': 'UP', 'difference': 18}",16,1658.0,1.0
nm0000141,David Duchovny,"{'url': 'https://m.media-amazon.com/images/M/MV5BZDFiMmI0NWUtNTNlYi00MWNjLWIxMmItZDc5M2ZkNDUyZjE2XkEyXkFqcGc@._V1_.jpg', 'width': 240, 'height': 280}",183.0,"{'year': 1960, 'month': 8, 'day': 7}",,"{'currentRank': 1659, 'changeDirection': 'UP', 'difference': 100}",16,1659.0,1.0
nm0004800,Jessica Capshaw,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTUzMDUwMzMyNl5BMl5BanBnXkFtZTcwNzM0ODQ2Ng@@._V1_.jpg', 'width': 1387, 'height': 2048}",165.0,"{'year': 1976, 'month': 8, 'day': 9}",,"{'currentRank': 1660, 'changeDirection': 'DOWN', 'difference': 52}",16,1660.0,1.0
nm0004735,James Van Der Beek,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjA0OTI2NDQzNF5BMl5BanBnXkFtZTcwNzIyODQ1NQ@@._V1_.jpg', 'width': 500, 'height': 497}",183.0,"{'year': 1977, 'month': 3, 'day': 8}","{'year': 2026, 'month': 2, 'day': 11}","{'currentRank': 1661, 'changeDirection': 'DOWN', 'difference': 871}",16,1661.0,1.0
nm3042346,Takehiro Hira,"{'url': 'https://m.media-amazon.com/images/M/MV5BYmQxZTg1ODEtMjE0ZC00NThlLTgyNzEtZTRhNmUzMjQ1MjRmXkEyXkFqcGc@._V1_.jpg', 'width': 2974, 'height': 3479}",183.0,"{'year': 1974, 'month': 7, 'day': 27}",,"{'currentRank': 1662, 'changeDirection': 'UP', 'difference': 181}",16,1662.0,1.0
nm8071137,Iain Armitage,"{'url': 'https://m.media-amazon.com/images/M/MV5BMzZjMTkwMmQtN2VmNS00ZDk4LTg5ZjAtMTVkOGQ2NzlkZWZiXkEyXkFqcGc@._V1_.jpg', 'width': 512, 'height': 341}",178.0,"{'year': 2008, 'month': 7, 'day': 15}",,"{'currentRank': 1663, 'changeDirection': 'UP', 'difference': 211}",16,1663.0,1.0
nm0696387,Carrie Preston,"{'url': 'https://m.media-amazon.com/images/M/MV5BZjhlNzE0ZjctMDEzNy00NzAwLTg1MTYtYzFkNTg4Yjk4OGU5XkEyXkFqcGc@._V1_.jpg', 'width': 960, 'height': 1050}",163.0,,,"{'currentRank': 1664, 'changeDirection': 'DOWN', 'difference': 192}",16,1664.0,1.0
nm5483400,Madeline Brewer,"{'url': 'https://m.media-amazon.com/images/M/MV5BNDFmM2IyNTQtYzYwNi00M2VmLWEzNDQtYzA0YTUwMWQ4OGU4XkEyXkFqcGc@._V1_.jpg', 'width': 2612, 'height': 3918}",160.0,"{'year': 1992, 'month': 5, 'day': 1}",,"{'currentRank': 1665, 'changeDirection': 'DOWN', 'difference': 138}",16,1665.0,1.0
nm0000454,Dennis Hopper,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTMwNTQ5Nzg0OF5BMl5BanBnXkFtZTcwMDE2MDE4Mg@@._V1_.jpg', 'width': 1200, 'height': 1800}",175.0,"{'year': 1936, 'month': 5, 'day': 17}","{'year': 2010, 'month': 5, 'day': 29}","{'currentRank': 1666, 'changeDirection': 'UP', 'difference': 247}",16,1666.0,1.0
nm1418096,Samantha Sloyan,"{'url': 'https://m.media-amazon.com/images/M/MV5BOTQ3ZmZiZjAtNDY3YS00ZWVjLThjYjMtYzE5NWExNDMyNTJkXkEyXkFqcGc@._V1_.jpg', 'width': 3357, 'height': 4430}",,"{'year': 1979, 'month': 1, 'day': 4}",,"{'currentRank': 1667, 'changeDirection': 'UP', 'difference': 633}",16,1667.0,1.0
nm1975628,Mark O'Brien,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjEzNTgyOTY4OV5BMl5BanBnXkFtZTgwMzY2MzEwMjE@._V1_.jpg', 'width': 400, 'height': 600}",189.0,,,"{'currentRank': 1668, 'changeDirection': 'DOWN', 'difference': 277}",16,1668.0,1.0
nm0000760,Richard Dean Anderson,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTY5NTY2MzM5N15BMl5BanBnXkFtZTcwMzYxMTAwNA@@._V1_.jpg', 'width': 1365, 'height': 2048}",187.0,"{'year': 1950, 'month': 1, 'day': 23}",,"{'currentRank': 1669, 'changeDirection': 'UP', 'difference': 1}",16,1669.0,1.0
nm1740112,Denise Gough,"{'url': 'https://m.media-amazon.com/images/M/MV5BODFiNDQxYjQtY2JmNy00Y2JlLWFjYjEtNjk2ZDY0ZTNlZDI0XkEyXkFqcGc@._V1_.jpg', 'width': 3235, 'height': 4853}",165.0,"{'year': 1980, 'month': 2, 'day': 28}",,"{'currentRank': 1670, 'changeDirection': 'UP', 'difference': 42}",16,1670.0,1.0
nm0497970,Packy Lee,"{'url': 'https://m.media-amazon.com/images/M/MV5BZmIwYjQzMTYtMTA2Zi00ZDY3LThhMzEtYzEyOGNkNTMwOGM1XkEyXkFqcGc@._V1_.jpg', 'width': 747, 'height': 1249}",172.0,,,"{'currentRank': 1671, 'changeDirection': 'DOWN', 'difference': 23}",16,1671.0,1.0
nm0534635,Richard Madden,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTUyMDgxNDYxOV5BMl5BanBnXkFtZTgwMTExMDEwMDI@._V1_.jpg', 'width': 586, 'height': 791}",177.0,"{'year': 1986, 'month': 6, 'day': 18}",,"{'currentRank': 1672, 'changeDirection': 'DOWN', 'difference': 296}",16,1672.0,1.0
nm3564817,Phoebe Waller-Bridge,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjQxNzYxODg4NF5BMl5BanBnXkFtZTgwNzE1NzYzMjI@._V1_.jpg', 'width': 1323, 'height': 1838}",177.0,"{'year': 1985, 'month': 7, 'day': 14}",,"{'currentRank': 1673, 'changeDirection': 'DOWN', 'difference': 85}",16,1673.0,1.0
nm7718664,Montana Jordan,"{'url': 'https://m.media-amazon.com/images/M/MV5BM2EyZDdmNWMtMzU2My00ZTQ0LTk5YjYtMzM2NjBjOWRmZGMwXkEyXkFqcGc@._V1_.jpg', 'width': 768, 'height': 1102}",175.0,"{'year': 2003, 'month': 3, 'day': 8}",,"{'currentRank': 1674, 'changeDirection': 'UP', 'difference': 993}",16,1674.0,1.0
nm16696974,Aidan Delbis,"{'url': 'https://m.media-amazon.com/images/M/MV5BYmYwY2IxODMtZWY0My00YjFlLWE0NWUtZDI3YTQ4Y2IzYmZiXkEyXkFqcGc@._V1_.jpg', 'width': 1021, 'height': 1278}",,,,"{'currentRank': 1675, 'changeDirection': 'DOWN', 'difference': 1068}",16,1675.0,1.0
nm0001806,John Turturro,"{'url': 'https://m.media-amazon.com/images/M/MV5BNzYwNjgwMjMxMF5BMl5BanBnXkFtZTcwNjUwOTc3NQ@@._V1_.jpg', 'width': 1705, 'height': 2048}",184.0,"{'year': 1957, 'month': 2, 'day': 28}",,"{'currentRank': 1676, 'changeDirection': 'UP', 'difference': 87}",16,1676.0,1.0
nm2981170,Crystle Stewart,"{'url': 'https://m.media-amazon.com/images/M/MV5BMWNmYTM0MzQtOWUwYi00ZDA5LWIwYmItNjI2ZWQzNThlYzExXkEyXkFqcGc@._V1_CR163,16,3333,5000_.jpg', 'width': 3333, 'height': 5000}",173.0,"{'year': 1981, 'month': 9, 'day': 20}",,"{'currentRank': 1677, 'changeDirection': 'UP', 'difference': 2379}",16,1677.0,1.0
nm1819972,Matt Duffer,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTQ4OTk1MjI1N15BMl5BanBnXkFtZTgwODc3NTQ1OTE@._V1_.jpg', 'width': 1546, 'height': 2048}",,"{'year': 1984, 'month': 2, 'day': 15}",,"{'currentRank': 1678, 'changeDirection': 'UP', 'difference': 2461}",16,1678.0,1.0
nm0322416,Jack Gleeson,"{'url': 'https://m.media-amazon.com/images/M/MV5BNjEyMzc2NjE5MF5BMl5BanBnXkFtZTgwOTQyODM0MTE@._V1_.jpg', 'width': 2048, 'height': 1365}",170.0,"{'year': 1992, 'month': 5, 'day': 20}",,"{'currentRank': 1679, 'changeDirection': 'DOWN', 'difference': 55}",16,1679.0,1.0
nm0788218,Michael Shanks,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTgxNDUxMjEwNV5BMl5BanBnXkFtZTcwMDcxNzk4Mw@@._V1_.jpg', 'width': 3465, 'height': 2307}",183.0,,,"{'currentRank': 1680, 'changeDirection': 'DOWN', 'difference': 82}",16,1680.0,1.0
nm0933798,Mara Wilson,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTU0OTQxNDYzNl5BMl5BanBnXkFtZTgwMjQ1OTA5NjM@._V1_.jpg', 'width': 1464, 'height': 2048}",154.0,"{'year': 1987, 'month': 7, 'day': 24}",,"{'currentRank': 1681, 'changeDirection': 'UP', 'difference': 80}",16,1681.0,1.0
nm0079273,Paul Bettany,"{'url': 'https://m.media-amazon.com/images/M/MV5BNDVmNGMzMWQtOGRjNi00NDAwLThjMmEtMThiZjI1OWEyYTA0XkEyXkFqcGc@._V1_.jpg', 'width': 5048, 'height': 3366}",192.0,"{'year': 1971, 'month': 5, 'day': 27}",,"{'currentRank': 1682, 'changeDirection': 'DOWN', 'difference': 300}",16,1682.0,1.0
nm1207404,Daniel Pemberton,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTUwZmExNGYtNzgwOS00YTRkLWE2YmEtMzFlYjdiMTBhODk1XkEyXkFqcGc@._V1_.jpg', 'width': 2931, 'height': 2469}",,"{'year': 1977, 'month': 11, 'day': 3}",,"{'currentRank': 1683, 'changeDirection': 'UP', 'difference': 875}",16,1683.0,1.0
nm0835016,Mark Strong,"{'url': 'https://m.media-amazon.com/images/M/MV5BNWVlOWU4MmItZmYwMS00MmNlLWJjNjYtYzAzMGZhYmY1MzAyXkEyXkFqcGc@._V1_.jpg', 'width': 744, 'height': 951}",188.0,"{'year': 1963, 'month': 8, 'day': 5}",,"{'currentRank': 1684, 'changeDirection': 'DOWN', 'difference': 79}",16,1684.0,1.0
nm3170207,Noah Centineo,"{'url': 'https://m.media-amazon.com/images/M/MV5BZTIyMTQ0YmItNWE4My00OTc3LWE1ZjEtYTcwZWEyYTc1ZDg0XkEyXkFqcGc@._V1_.jpg', 'width': 3898, 'height': 5848}",185.0,"{'year': 1996, 'month': 5, 'day': 9}",,"{'currentRank': 1685, 'changeDirection': 'UP', 'difference': 18}",16,1685.0,1.0
nm1137028,Elyse Levesque,"{'url': 'https://m.media-amazon.com/images/M/MV5BMWZmZDNmNDItMGE2My00OTlhLWFjNzAtOGIxMTJhYjZhYWUzXkEyXkFqcGc@._V1_.jpg', 'width': 4672, 'height': 7008}",178.0,"{'year': 1985, 'month': 9, 'day': 10}",,"{'currentRank': 1686, 'changeDirection': 'DOWN', 'difference': 162}",16,1686.0,1.0
nm0506613,Shawn Levy,"{'url': 'https://m.media-amazon.com/images/M/MV5BNTkyNjk4MTM0NF5BMl5BanBnXkFtZTcwNTA4MTQ5Mw@@._V1_.jpg', 'width': 1200, 'height': 800}",180.0,"{'year': 1968, 'month': 7, 'day': 23}",,"{'currentRank': 1687, 'changeDirection': 'DOWN', 'difference': 65}",16,1687.0,1.0
nm7693469,Michael Kovach,"{'url': 'https://m.media-amazon.com/images/M/MV5BZWNmZWI0NjQtZTg5OS00NmI2LWFhMDgtYzQ3ZWM0YjNlMTQzXkEyXkFqcGc@._V1_.jpg', 'width': 800, 'height': 1027}",179.0,"{'year': 1995, 'month': 6, 'day': 17}",,"{'currentRank': 1688, 'changeDirection': 'UP', 'difference': 2006}",16,1688.0,1.0
nm0004920,Frances Fisher,"{'url': 'https://m.media-amazon.com/images/M/MV5BYmY4YTFlN2YtM2YxOS00M2FlLWJkMmUtZDkxNWVjNjc0OGEzXkEyXkFqcGc@._V1_.jpg', 'width': 550, 'height': 800}",163.0,"{'year': 1952, 'month': 5, 'day': 11}",,"{'currentRank': 1689, 'changeDirection': 'UP', 'difference': 321}",16,1689.0,1.0
nm0000451,Gaby Hoffmann,"{'url': 'https://m.media-amazon.com/images/M/MV5BNjhjZDgwZmYtMzhiZi00M2U2LWI0MzMtZGYwOTNiYzc5OGE2XkEyXkFqcGc@._V1_.jpg', 'width': 2800, 'height': 4000}",170.0,"{'year': 1982, 'month': 1, 'day': 8}",,"{'currentRank': 1690, 'changeDirection': 'UP', 'difference': 19}",16,1690.0,1.0
nm8165602,Bella Ramsey,"{'url': 'https://m.media-amazon.com/images/M/MV5BNGY3YTk0MDItNDk0Zi00NDAzLTk1NjYtMzM4NTNlNjhhMmM1XkEyXkFqcGc@._V1_.jpg', 'width': 1800, 'height': 2250}",156.0,,,"{'currentRank': 1691, 'changeDirection': 'UP', 'difference': 189}",16,1691.0,1.0
nm2247245,Haley Bennett,"{'url': 'https://m.media-amazon.com/images/M/MV5BNjYzMTk5NzEtYmFmZi00NjE2LThmMTYtNzQxMTllMTYwNTU5XkEyXkFqcGc@._V1_.jpg', 'width': 1365, 'height': 2048}",173.0,"{'year': 1988, 'month': 1, 'day': 7}",,"{'currentRank': 1692, 'changeDirection': 'DOWN', 'difference': 3}",16,1692.0,1.0
nm1473013,Anastasia Griffith,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTQ2NjEyNzQ2NF5BMl5BanBnXkFtZTcwMTY4MTkyMQ@@._V1_.jpg', 'width': 450, 'height': 570}",173.0,"{'year': 1978, 'month': 3, 'day': 23}",,"{'currentRank': 1693, 'changeDirection': 'UP', 'difference': 13760}",16,1693.0,1.0
nm1364532,Ryan Simpkins,"{'url': 'https://m.media-amazon.com/images/M/MV5BZjkxZjYwYmEtMzhhZi00NDQ3LThkZDMtOTY1MWRmNjdhZWVkXkEyXkFqcGc@._V1_.jpg', 'width': 372, 'height': 480}",168.0,"{'year': 1998, 'month': 3, 'day': 28}",,"{'currentRank': 1694, 'changeDirection': 'UP', 'difference': 10612}",16,1694.0,1.0
nm0001538,Jonny Lee Miller,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjIyMjc0NTA2M15BMl5BanBnXkFtZTcwMTA4MzQ2OQ@@._V1_.jpg', 'width': 469, 'height': 626}",177.0,"{'year': 1972, 'month': 11, 'day': 15}",,"{'currentRank': 1695, 'changeDirection': 'UP', 'difference': 33}",16,1695.0,1.0
nm0000412,Andy Garcia,"{'url': 'https://m.media-amazon.com/images/M/MV5BN2M4MTgxMzItMGJhNi00YTZlLWJjZjQtMWM2MDRhYzQ2NmMxXkEyXkFqcGc@._V1_.jpg', 'width': 3840, 'height': 5760}",178.0,"{'year': 1956, 'month': 4, 'day': 12}",,"{'currentRank': 1696, 'changeDirection': 'DOWN', 'difference': 104}",16,1696.0,1.0
nm1154749,Sofia Boutella,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjdkMzRlMGQtNjdkNi00OThjLTk0N2MtYjYzOTNhYWU4MGRmXkEyXkFqcGc@._V1_.jpg', 'width': 480, 'height': 625}",165.0,"{'year': 1982, 'month': 4, 'day': 3}",,"{'currentRank': 1697, 'changeDirection': 'UP', 'difference': 121}",16,1697.0,1.0
nm6564424,Alex Rochon,,,"{'year': 1993, 'month': 7, 'day': 30}",,"{'currentRank': 1698, 'changeDirection': 'UP', 'difference': 2146}",16,1698.0,1.0
nm0511088,Andrew Lincoln,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjI2NDYyNjg4NF5BMl5BanBnXkFtZTcwMjI5OTMwNA@@._V1_.jpg', 'width': 294, 'height': 400}",178.0,"{'year': 1973, 'month': 9, 'day': 14}",,"{'currentRank': 1699, 'changeDirection': 'UP', 'difference': 22}",16,1699.0,1.0
nm1938432,Scott Ryan,"{'url': 'https://m.media-amazon.com/images/M/MV5BODM0NjQzZmItZmQ1Zi00ZWNkLTgxMTEtZjc4Mjc2MzIzZDRkXkEyXkFqcGc@._V1_.jpg', 'width': 500, 'height': 281}",,"{'year': 1973, 'month': 5, 'day': 12}",,"{'currentRank': 1700, 'changeDirection': 'DOWN', 'difference': 44}",16,1700.0,1.0
