id,type,primaryTitle,originalTitle,primaryImage,startYear,runtimeSeconds,genres,rating,plot,worldwideGross,worldwideGrossCurrency,productionBudget,productionBudgetCurrency,totalStarMeter
tt0120338,movie,Titanic,Titanic,"{'url': 'https://m.media-amazon.com/images/M/MV5BYzYyN2FiZmUtYWYzMy00MzViLWJkZTMtOGY1ZjgzNWMwN2YxXkEyXkFqcGc@._V1_.jpg', 'width': 2015, 'height': 3000}",1997.0,11640.0,"['Drama', 'Romance']","{'aggregateRating': 8, 'voteCount': 1388278}","A seventeen-year-old aristocrat falls in love with a kind but poor artist aboard the luxurious, ill-fated R.M.S. Titanic.",2264812968,USD,200000000,USD,17
tt7888964,movie,Nobody,Nobody,"{'url': 'https://m.media-amazon.com/images/M/MV5BYmIzOWViNDEtOWRiZS00ZWM4LWFiMmEtNGJjMmQ3NTIxN2U0XkEyXkFqcGc@._V1_.jpg', 'width': 3158, 'height': 5000}",2021.0,5520.0,"['Action', 'Crime', 'Drama', 'Thriller']","{'aggregateRating': 7.4, 'voteCount': 391303}","A docile family man slowly reveals his true character after his house gets burgled by two petty thieves, which, coincidentally, leads him into a bloody war with a Russian crime boss.",57510518,USD,16000000,USD,16
tt4154796,movie,Avengers: Endgame,Avengers: Endgame,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTc5MDE2ODcwNV5BMl5BanBnXkFtZTgwMzI2NzQ2NzM@._V1_.jpg', 'width': 1382, 'height': 2048}",2019.0,10860.0,"['Action', 'Adventure', 'Sci-Fi']","{'aggregateRating': 8.4, 'voteCount': 1439214}","After the devastating events of Avengers: Infinity War (2018), the universe is in ruins. With the help of remaining allies, the Avengers assemble once more in order to reverse Thanos' actions and restore balance to the universe.",2799439100,USD,356000000,USD,33
tt1877830,movie,The Batman,The Batman,"{'url': 'https://m.media-amazon.com/images/M/MV5BMmU5NGJlMzAtMGNmOC00YjJjLTgyMzUtNjAyYmE4Njg5YWMyXkEyXkFqcGc@._V1_.jpg', 'width': 2764, 'height': 4096}",2022.0,10560.0,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']","{'aggregateRating': 7.8, 'voteCount': 922740}","When a sadistic serial killer begins murdering key political figures in Gotham, the Batman is forced to investigate the city's hidden corruption and question his family's involvement.",772775278,USD,185000000,USD,17
tt2267998,movie,Gone Girl,Gone Girl,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTk0MDQ3MzAzOV5BMl5BanBnXkFtZTgwNzU1NzE3MjE@._V1_.jpg', 'width': 1390, 'height': 2048}",2014.0,8940.0,"['Drama', 'Mystery', 'Thriller']","{'aggregateRating': 8.1, 'voteCount': 1165002}",The husband of a missing woman becomes the main suspect in her disappearance.,370890259,USD,61000000,USD,14
tt31844586,movie,Sisu: Road to Revenge,Sisu 2,"{'url': 'https://m.media-amazon.com/images/M/MV5BM2ZiNDZiZDQtMjYyOC00MWY1LTkyZjgtNDM1MmMwZTdhOWFkXkEyXkFqcGc@._V1_.jpg', 'width': 6072, 'height': 9000}",2025.0,5340.0,"['Action', 'Thriller', 'War']","{'aggregateRating': 6.8, 'voteCount': 30696}","A man returns to dismantle his family's house, where they were murdered in war, to rebuild it elsewhere. When the killer, a Red Army commander, tracks him down, a brutal cross-country pursuit begins.",9811703,USD,11000000,EUR,8
tt2278388,movie,The Grand Budapest Hotel,The Grand Budapest Hotel,"{'url': 'https://m.media-amazon.com/images/M/MV5BMzM5NjUxOTEyMl5BMl5BanBnXkFtZTgwNjEyMDM0MDE@._V1_.jpg', 'width': 1350, 'height': 2000}",2014.0,5940.0,"['Comedy', 'Drama']","{'aggregateRating': 8.1, 'voteCount': 967335}","A writer encounters the owner of an aging high-class hotel, who tells him of his early years serving as a lobby boy in the hotel's glorious years under an exceptional concierge.",174567384,USD,25000000,USD,12
tt0106677,movie,Dazed and Confused,Dazed and Confused,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTM5MDY5MDQyOV5BMl5BanBnXkFtZTgwMzM3NzMxMDE@._V1_.jpg', 'width': 675, 'height': 1000}",1993.0,6180.0,['Comedy'],"{'aggregateRating': 7.6, 'voteCount': 215539}",The adventures of high school and junior high students on the last day of school in May 1976.,8261512,USD,6900000,USD,9
tt0078748,movie,Alien,Alien,"{'url': 'https://m.media-amazon.com/images/M/MV5BN2NhMDk2MmEtZDQzOC00MmY5LThhYzAtMDdjZGFjOGZjMjdjXkEyXkFqcGc@._V1_.jpg', 'width': 1473, 'height': 2225}",1979.0,7020.0,"['Horror', 'Sci-Fi']","{'aggregateRating': 8.5, 'voteCount': 1060881}","After investigating a mysterious transmission of unknown origin, the crew of a commercial spacecraft encounters a deadly lifeform.",109507381,USD,11000000,USD,5
tt9362722,movie,Spider-Man: Across the Spider-Verse,Spider-Man: Across the Spider-Verse,"{'url': 'https://m.media-amazon.com/images/M/MV5BNThiZjA3MjItZGY5Ni00ZmJhLWEwN2EtOTBlYTA4Y2E0M2ZmXkEyXkFqcGc@._V1_.jpg', 'width': 1299, 'height': 1929}",2023.0,8400.0,"['Animation', 'Action', 'Adventure', 'Family', 'Fantasy', 'Sci-Fi']","{'aggregateRating': 8.5, 'voteCount': 518591}","Traveling across the multiverse, Miles Morales meets a new team of Spider-People, made up of heroes from different dimensions. But when the heroes clash over how to deal with a new threat, Miles finds himself at a crossroads.",690824738,USD,100000000,USD,9
tt1727824,movie,Bohemian Rhapsody,Bohemian Rhapsody,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTA2NDc3Njg5NDVeQTJeQWpwZ15BbWU4MDc1NDcxNTUz._V1_.jpg', 'width': 1381, 'height': 2048}",2018.0,8040.0,"['Biography', 'Drama', 'Music']","{'aggregateRating': 7.9, 'voteCount': 643190}","With his impeccable vocal abilities, Freddie Mercury and his rock band, Queen, achieve superstardom. However, amidst his skyrocketing success, he grapples with his ego, sexuality and a fatal illness.",910813521,USD,52000000,USD,7
tt0088763,movie,Back to the Future,Back to the Future,"{'url': 'https://m.media-amazon.com/images/M/MV5BZmM3ZjE0NzctNjBiOC00MDZmLTgzMTUtNGVlOWFlOTNiZDJiXkEyXkFqcGc@._V1_.jpg', 'width': 1218, 'height': 1893}",1985.0,6960.0,"['Adventure', 'Comedy', 'Sci-Fi']","{'aggregateRating': 8.5, 'voteCount': 1447765}","Marty McFly, a 17-year-old high school student, is accidentally sent 30 years into the past in a time-traveling DeLorean invented by his close friend, the maverick scientist Doc Brown.",392976852,USD,19000000,USD,6
tt0325980,movie,Pirates of the Caribbean: The Curse of the Black Pearl,Pirates of the Caribbean: The Curse of the Black Pearl,"{'url': 'https://m.media-amazon.com/images/M/MV5BNDhlMzEyNzItMTA5Mi00YWRhLThlNTktYTQyMTA0MDIyNDEyXkEyXkFqcGc@._V1_.jpg', 'width': 671, 'height': 1000}",2003.0,8580.0,"['Action', 'Adventure', 'Fantasy']","{'aggregateRating': 8.1, 'voteCount': 1320731}",An intrepid blacksmith teams up with an eccentric pirate captain to save his love from an undead pirate crew.,654264546,USD,140000000,USD,16
tt2322441,movie,Fifty Shades of Grey,Fifty Shades of Grey,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjE1MTM4NDAzOF5BMl5BanBnXkFtZTgwNTMwNjI0MzE@._V1_.jpg', 'width': 1293, 'height': 2048}",2015.0,7500.0,"['Drama', 'Romance', 'Thriller']","{'aggregateRating': 4.2, 'voteCount': 355589}","Literature student Anastasia Steele's life changes forever when she meets handsome, yet tormented, billionaire Christian Grey.",569651467,USD,40000000,USD,11
tt0114814,movie,The Usual Suspects,The Usual Suspects,"{'url': 'https://m.media-amazon.com/images/M/MV5BOTE5MDUxZDUtZWZmZC00NDVmLWFhOGQtNWI2YTc4NzY3MGQ0XkEyXkFqcGc@._V1_.jpg', 'width': 1150, 'height': 1715}",1995.0,6360.0,"['Crime', 'Drama', 'Mystery', 'Thriller']","{'aggregateRating': 8.5, 'voteCount': 1235717}",The sole survivor of a pier shoot-out tells the story of how a notorious criminal influenced the events that began with five criminals meeting in a seemingly random police lineup.,23342724,USD,6000000,USD,3
tt33311069,movie,The Furious,Huo zhe yan,"{'url': 'https://m.media-amazon.com/images/M/MV5BODUyZjg2YzctNGE3Yi00YjhhLTkyZTItZTAwZTNhNDA1ODQzXkEyXkFqcGc@._V1_.jpg', 'width': 2000, 'height': 3000}",2025.0,6780.0,"['Action', 'Crime', 'Thriller']","{'aggregateRating': 7.8, 'voteCount': 265}",A father fights fiercely against ruthless kidnappers to save his abducted daughter.,,,20000000,USD,0
tt39773309,movie,The Giant Falls,El último gigante,"{'url': 'https://m.media-amazon.com/images/M/MV5BZTI0NWRkZjgtZTIwZi00MzlmLWI1ZjEtOWRhZjE5OWRjMjg4XkEyXkFqcGc@._V1_.jpg', 'width': 693, 'height': 1024}",2026.0,6000.0,['Drama'],"{'aggregateRating': 5.9, 'voteCount': 359}","Boris, a tour guide, must deal with his estranged father, who has been absent of his life for 28 years. A tale of reconciliation, forgiveness, and the healing of deep family wounds between a father and his son.",,,,,0
tt10886166,movie,365 Days,365 dni,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTg5N2U4ZTItMjc2NC00NDg2LWIzODYtOWZmNzY5Yzc5MzUxXkEyXkFqcGc@._V1_.jpg', 'width': 1536, 'height': 2048}",2020.0,6840.0,"['Drama', 'Romance']","{'aggregateRating': 3.3, 'voteCount': 108249}","Massimo is a member of the Sicilian Mafia family and Laura is a sales director. She does not expect that on a trip to Sicily trying to save her relationship, Massimo will kidnap her and give her 365 days to fall in love with him.",9458590,USD,,,1
tt0209144,movie,Memento,Memento,"{'url': 'https://m.media-amazon.com/images/M/MV5BMGQ3Y2Q4NjktN2E4Ny00Y2Q2LTliZDUtZTNiNjRhY2I0NGIyXkEyXkFqcGc@._V1_.jpg', 'width': 998, 'height': 1500}",2000.0,6780.0,"['Drama', 'Mystery', 'Thriller']","{'aggregateRating': 8.4, 'voteCount': 1431414}",A former insurance investigator who now suffers from anterograde amnesia uses notes and tattoos to hunt down his wife's murderer.,40060108,USD,9000000,USD,4
tt32565993,movie,The Sheep Detectives,The Sheep Detectives,"{'url': 'https://m.media-amazon.com/images/M/MV5BNTFmZWI4YmMtNmQ0ZC00ZGQwLTk1OWEtZjAyZmIzOGY0MGFiXkEyXkFqcGc@._V1_.jpg', 'width': 2765, 'height': 4096}",2026.0,6540.0,"['Action', 'Comedy', 'Mystery']",,"Every night a shepherd reads aloud a murder mystery, pretending his sheep can understand. When he is found dead, the sheep realize at once that it was a murder and think they know everything about how to go about solving it.",,,,,32
tt27419466,movie,Moana,Moana,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTQ1OTQ2Y2UtMzllNS00ODFiLWFkNGItNGRjOWRlMjIwNTRlXkEyXkFqcGc@._V1_.jpg', 'width': 1086, 'height': 1609}",2026.0,,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical']",,Live-action adaptation of the 2016 Disney animated film 'Moana.',,,,,8
tt35222590,movie,Exit 8,8-ban deguchi,"{'url': 'https://m.media-amazon.com/images/M/MV5BM2RjMTZkZjktYjY5MC00Njk4LTlmZjgtZDRjMTBiMTY2MzdhXkEyXkFqcGc@._V1_.jpg', 'width': 2136, 'height': 3318}",2025.0,5700.0,"['Action', 'Adventure', 'Horror', 'Mystery', 'Thriller']","{'aggregateRating': 6.4, 'voteCount': 12117}","A man becomes increasingly desperate when he realizes he is trapped in a subway station, needing to complete a mission to get out.",39201904,USD,,,0
tt0091042,movie,Ferris Bueller's Day Off,Ferris Bueller's Day Off,"{'url': 'https://m.media-amazon.com/images/M/MV5BZWYwMjUxNjMtMzE0MC00NDM3LWIxMmQtYmEyNWVjNjdlZGZjXkEyXkFqcGc@._V1_.jpg', 'width': 520, 'height': 804}",1986.0,6180.0,['Comedy'],"{'aggregateRating': 7.8, 'voteCount': 414843}","A brash, cocky high school senior, tired of skipping school to spend a boring day at home, is determined to enjoy an epic day roaring around his favorite Chicago sites, enlisting his best friend and girlfriend to join him on the adventure.",70767578,USD,6000000,USD,6
tt7130300,movie,The Woman in Cabin 10,The Woman in Cabin 10,"{'url': 'https://m.media-amazon.com/images/M/MV5BNDY0YmEyNDMtNTQ0Yi00MWVmLWFiYjMtODM5NmUzZWQ5MDMxXkEyXkFqcGc@._V1_.jpg', 'width': 1080, 'height': 1350}",2025.0,5520.0,"['Drama', 'Mystery', 'Thriller']","{'aggregateRating': 5.8, 'voteCount': 68482}",A journalist stumbles upon a gruesome secret while traveling aboard a luxury cruise ship.,,,,,19
tt10655524,movie,It Ends with Us,It Ends with Us,"{'url': 'https://m.media-amazon.com/images/M/MV5BYzM2NGMzNGQtZjNhMi00MTVkLTg2ZGQtN2M4OTllYzU1Y2Y0XkEyXkFqcGc@._V1_.jpg', 'width': 2000, 'height': 2964}",2024.0,7800.0,"['Drama', 'Romance']","{'aggregateRating': 6.3, 'voteCount': 100212}","When a woman's first love suddenly reenters her life, her relationship with a charming, but abusive neurosurgeon is upended and she realizes she must learn to rely on her own strength to make an impossible choice for her future.",351441044,USD,25000000,USD,7
tt32376165,movie,A House of Dynamite,A House of Dynamite,"{'url': 'https://m.media-amazon.com/images/M/MV5BNjAzMjQ4YTUtOGI1Yy00YTFkLTlkMDQtMDEwOWNjYmE3MTU1XkEyXkFqcGc@._V1_.jpg', 'width': 1050, 'height': 1551}",2025.0,6720.0,"['Drama', 'Thriller']","{'aggregateRating': 6.4, 'voteCount': 115163}","When a single, unattributed missile is launched at the United States, a race begins to determine who is responsible and how to respond.",13567,USD,,,21
tt32896542,movie,Elden Ring,Elden Ring,"{'url': 'https://m.media-amazon.com/images/M/MV5BMWNlMDBiYzYtMWMyMC00Zjc5LTlhMjItMjRlMzBmYmVkOGM0XkEyXkFqcGc@._V1_.jpg', 'width': 1170, 'height': 1671}",,,"['Action', 'Adventure', 'Fantasy']",,"The Elden ring was shattered. Its golden light, once eternal, was scattered to the winds of ruin. Marika's offspring, demigods all, claimed the shards of the Elden Ring. Soon a war began, a war from which no lord arose.",,,,,5
tt0780504,movie,Drive,Drive,"{'url': 'https://m.media-amazon.com/images/M/MV5BYTFmNTFlOTAtNzEyNi00MWU2LTg3MGEtYjA2NWY3MDliNjlkXkEyXkFqcGc@._V1_.jpg', 'width': 3375, 'height': 5000}",2011.0,6000.0,"['Action', 'Drama']","{'aggregateRating': 7.8, 'voteCount': 760529}",A mysterious Hollywood action film stuntman gets in trouble with gangsters when he tries to help his neighbor's husband rob a pawn shop while serving as his getaway driver.,79713640,USD,15000000,USD,24
tt6710474,movie,Everything Everywhere All at Once,Everything Everywhere All at Once,"{'url': 'https://m.media-amazon.com/images/M/MV5BOWNmMzAzZmQtNDQ1NC00Nzk5LTkyMmUtNGI2N2NkOWM4MzEyXkEyXkFqcGc@._V1_.jpg', 'width': 8699, 'height': 12599}",2022.0,8340.0,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Sci-Fi']","{'aggregateRating': 7.7, 'voteCount': 626505}",A middle-aged Chinese immigrant is swept up into an insane adventure in which she alone can save existence by exploring other universes and connecting with the lives she could have led.,147946670,USD,14300000,USD,13
tt31195136,movie,Normal,Normal,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjM0N2E0MjQtNTUzNy00OTc1LTliZDctYWVmZGMyNzVjZTg1XkEyXkFqcGc@._V1_.jpg', 'width': 2000, 'height': 2963}",2025.0,5400.0,"['Action', 'Crime', 'Thriller']","{'aggregateRating': 7.3, 'voteCount': 301}",Centers on a temporary small-town sheriff who uncovers dark mysteries after a local bank robbery.,,,,,10
tt27534307,movie,Speak No Evil,Speak No Evil,"{'url': 'https://m.media-amazon.com/images/M/MV5BMWI2OWFjNjgtOTQ2Zi00MjlmLTg2MGYtNmE4MjMyZjIzMDA0XkEyXkFqcGc@._V1_.jpg', 'width': 3158, 'height': 5000}",2024.0,6600.0,"['Drama', 'Horror', 'Thriller']","{'aggregateRating': 6.8, 'voteCount': 132428}","A family is invited to spend a whole weekend in a lonely home in the countryside, but as the weekend progresses, they realize that a dark side lies within the family who invited them.",76756109,USD,15000000,USD,17
tt0070239,movie,Jesus Christ Superstar,Jesus Christ Superstar,"{'url': 'https://m.media-amazon.com/images/M/MV5BMGVlYzg0YTgtNjM1NS00M2MzLTgyM2UtNjVjOThlNDllNjhiXkEyXkFqcGc@._V1_.jpg', 'width': 1988, 'height': 3000}",1973.0,6360.0,"['Drama', 'History', 'Musical']","{'aggregateRating': 7.4, 'voteCount': 32570}","Film version of the musical stage play, presenting the last few weeks of Christ's life told in an anachronistic manner.",101975,USD,,,0
tt32246771,movie,Bring Her Back,Bring Her Back,"{'url': 'https://m.media-amazon.com/images/M/MV5BZTlhYTk1ZTEtOWY3NC00NWQ5LTlkOTctNjQ3ZDYyZGE5ZWNlXkEyXkFqcGc@._V1_.jpg', 'width': 5400, 'height': 8000}",2025.0,6240.0,"['Horror', 'Mystery']","{'aggregateRating': 7.1, 'voteCount': 121311}",A brother and sister uncover a terrifying ritual at the secluded home of their new foster mother.,39410222,USD,15000000,USD,0
tt1392170,movie,The Hunger Games,The Hunger Games,"{'url': 'https://m.media-amazon.com/images/M/MV5BMWI1OGM4YjQtNmIxNi00YmE2LWJkNTAtY2Q0YjU4NTI5NWQyXkEyXkFqcGc@._V1_.jpg', 'width': 1837, 'height': 2756}",2012.0,8520.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']","{'aggregateRating': 7.2, 'voteCount': 1078389}",Katniss Everdeen voluntarily takes her younger sister's place in the Hunger Games: a televised competition in which two teenagers from each of the twelve Districts of Panem are chosen at random to fight to the death.,695220619,USD,78000000,USD,14
tt33088452,movie,Regretting You,Regretting You,"{'url': 'https://m.media-amazon.com/images/M/MV5BNTNlM2MzM2MtZGU3OC00ZTM0LWFhYmYtYTQ1M2RhZTcwYjViXkEyXkFqcGc@._V1_.jpg', 'width': 2025, 'height': 3000}",2025.0,6960.0,"['Drama', 'Romance']","{'aggregateRating': 6, 'voteCount': 18238}","A mother and daughter must grapple with what's left after a devastating accident reveals a shocking betrayal and forces them to confront family secrets, redefine love, and rediscover themselves.",90452948,USD,25000000,USD,12
tt32298285,movie,Sirāt,Sirât,"{'url': 'https://m.media-amazon.com/images/M/MV5BNzA1OTkyN2MtMGZjYy00NTcxLTg4Y2ItZjc4NjM2NmQzMzdjXkEyXkFqcGc@._V1_.jpg', 'width': 511, 'height': 755}",2025.0,6840.0,"['Action', 'Adventure', 'Drama', 'Music', 'Mystery', 'Thriller']","{'aggregateRating': 7, 'voteCount': 29254}","A father, accompanied by his son, goes looking for his missing daughter in North Africa.",12933643,USD,,,0
tt29550683,movie,Whistle,Whistle,"{'url': 'https://m.media-amazon.com/images/M/MV5BNWIwYzUwNmMtYTY2My00ODg2LWI3MmEtNmY0Njg3MzYwYmQyXkEyXkFqcGc@._V1_.jpg', 'width': 2740, 'height': 4059}",2025.0,6000.0,['Horror'],"{'aggregateRating': 5.2, 'voteCount': 9704}","A misfit group of unwitting high school students stumble upon a cursed object, an ancient Aztec Death Whistle. They discover that blowing the whistle and the terrifying sound it emits will summon their future deaths to hunt them down.",4633854,USD,,,4
tt0317248,movie,City of God,Cidade de Deus,"{'url': 'https://m.media-amazon.com/images/M/MV5BYjY4NGI5OTUtY2ZlZS00Zjk4LTk5N2MtN2JmYWVjNGNmMGRlXkEyXkFqcGc@._V1_.jpg', 'width': 2000, 'height': 2950}",2002.0,7800.0,"['Crime', 'Drama']","{'aggregateRating': 8.6, 'voteCount': 868595}","In the slums of Rio, two kids' paths diverge as one struggles to become a photographer and the other a kingpin.",30685656,USD,3300000,BRL,0
tt26743210,movie,How to Train Your Dragon,How to Train Your Dragon,"{'url': 'https://m.media-amazon.com/images/M/MV5BODA5Y2M0NjctNWQzMy00ODRhLWE0MzUtYmE1YTAzZjYyYmQyXkEyXkFqcGc@._V1_.jpg', 'width': 3158, 'height': 5000}",2025.0,7500.0,"['Action', 'Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy']","{'aggregateRating': 7.7, 'voteCount': 130945}","As an ancient threat endangers both Vikings and dragons alike on the isle of Berk, the friendship between Hiccup, an inventive Viking, and Toothless, a Night Fury dragon, becomes the key to both species forging a new future together.",636596299,USD,150000000,USD,11
tt0096734,movie,The 'Burbs,The 'Burbs,"{'url': 'https://m.media-amazon.com/images/M/MV5BNzAzYWE2NzYtMTMzNy00MmQzLTllMWItODA3ODk4MDg5MmY0XkEyXkFqcGc@._V1_.jpg', 'width': 1000, 'height': 1500}",1989.0,6120.0,"['Comedy', 'Mystery', 'Thriller']","{'aggregateRating': 6.8, 'voteCount': 91766}",An overstressed suburbanite and his neighbors are convinced that the new family on the block is part of a murderous Satanic cult.,49101993,USD,18000000,USD,10
