id,type,primaryTitle,originalTitle,primaryImage,startYear,runtimeSeconds,genres,rating,plot,worldwideGross,productionBudget,totalStarMeter,gross_to_budget_ratio
tt1291584,movie,Warrior,Warrior,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTk4ODk5MTMyNV5BMl5BanBnXkFtZTcwMDMyNTg0Ng@@._V1_.jpg', 'width': 1328, 'height': 2048}",2011.0,8400.0,"['Action', 'Drama', 'Sport']","{'aggregateRating': 8.1, 'voteCount': 527764}","The youngest son of an alcoholic former boxer returns home, where he's trained by his father for competition in a mixed martial arts tournament - a path that puts the fighter on a collision course with his estranged, older brother.",23308615,25000000,23,0.9323446
tt0116629,movie,Independence Day,Independence Day,"{'url': 'https://m.media-amazon.com/images/M/MV5BOGMwN2UwZjEtYjFjMi00ZDA1LWJlYTQtMjA1MTYxMzIyNTdiXkEyXkFqcGc@._V1_.jpg', 'width': 768, 'height': 1152}",1996.0,8700.0,"['Action', 'Adventure', 'Sci-Fi']","{'aggregateRating': 7, 'voteCount': 645526}","The aliens are coming and their goal is to invade and destroy Earth. Fighting superior technology, mankind's best weapon is the will to survive.",817400891,75000000,10,10.898678546666666
tt26584495,movie,Companion,Companion,"{'url': 'https://m.media-amazon.com/images/M/MV5BYjkyZTA5NzAtYWU3Zi00MWM4LTgxNzAtNDQxY2JmNjMwYjk4XkEyXkFqcGc@._V1_.jpg', 'width': 2764, 'height': 4096}",2025.0,5820.0,"['Sci-Fi', 'Thriller']","{'aggregateRating': 6.9, 'voteCount': 172925}",A weekend getaway with friends at a remote cabin turns into chaos after it's revealed that one of the guests is not what they seem.,36969122,10000000,4,3.6969122
tt0071562,movie,The Godfather Part II,The Godfather Part II,"{'url': 'https://m.media-amazon.com/images/M/MV5BMDIxMzBlZDktZjMxNy00ZGI4LTgxNDEtYWRlNzRjMjJmOGQ1XkEyXkFqcGc@._V1_.jpg', 'width': 854, 'height': 1282}",1974.0,12120.0,"['Crime', 'Drama']","{'aggregateRating': 9, 'voteCount': 1491133}","The early life and career of Vito Corleone in 1920s New York City is portrayed, while his son, Michael, expands and tightens his grip on the family crime syndicate.",48204708,13000000,21,3.7080544615384614
tt23149780,movie,Eden,Eden,"{'url': 'https://m.media-amazon.com/images/M/MV5BMmU3YjQ1YzAtMGU4OS00MWJkLTg2NGMtM2NmMmQ3NTM3NjNjXkEyXkFqcGc@._V1_.jpg', 'width': 2531, 'height': 3750}",2024.0,7740.0,"['Adventure', 'Drama', 'History', 'Thriller']","{'aggregateRating': 6.5, 'voteCount': 43004}","Based on a factual account of a group of outsiders who settle on a remote island only to discover their greatest threat isn't the brutal climate or deadly wildlife, but each other.",2811540,55000000,19,0.05111890909090909
tt0159273,movie,Behind Enemy Lines,Behind Enemy Lines,"{'url': 'https://m.media-amazon.com/images/M/MV5BNTBjYjM3MTQtNmIxMi00MDY0LWExMGItYzY5MWI2MjU4YWNhXkEyXkFqcGc@._V1_.jpg', 'width': 1970, 'height': 2959}",2001.0,6360.0,"['Action', 'Drama', 'Thriller', 'War']","{'aggregateRating': 6.4, 'voteCount': 119203}","A disillusioned navigator, shot down over war-torn Bosnia, goes on the run from the local military as well as an assassin, while his commanding officer risks all to save him.",91753202,40000000,4,2.29383005
tt7286456,movie,Joker,Joker,"{'url': 'https://m.media-amazon.com/images/M/MV5BNzY3OWQ5NDktNWQ2OC00ZjdlLThkMmItMDhhNDk3NTFiZGU4XkEyXkFqcGc@._V1_.jpg', 'width': 2764, 'height': 4096}",2019.0,7320.0,"['Crime', 'Drama', 'Thriller']","{'aggregateRating': 8.3, 'voteCount': 1686780}","Arthur Fleck, a party clown and a failed stand-up comedian, leads an impoverished life with his ailing mother. However, when society shuns him and brands him as a freak, he decides to embrace the life of chaos in Gotham City.",1078958629,55000000,19,19.617429618181816
tt31184028,movie,Together,Together,"{'url': 'https://m.media-amazon.com/images/M/MV5BOWI1Mzg0OWUtNDYxYy00Mzk3LTgxMjMtYWYxZjJhMjI4NDcyXkEyXkFqcGc@._V1_.jpg', 'width': 8100, 'height': 12000}",2025.0,6120.0,"['Horror', 'Romance']","{'aggregateRating': 6.7, 'voteCount': 75727}","Years into their relationship, Tim and Millie find themselves at a crossroads as they move to the country. With tensions already flaring, an encounter with an unnatural force threatens to corrupt their lives, their love and their flesh.",34747399,3500000,9,9.927828285714286
tt0948470,movie,The Amazing Spider-Man,The Amazing Spider-Man,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjMyOTM4MDMxNV5BMl5BanBnXkFtZTcwNjIyNzExOA@@._V1_.jpg', 'width': 1381, 'height': 2048}",2012.0,8160.0,"['Action', 'Sci-Fi']","{'aggregateRating': 6.9, 'voteCount': 762563}","After Peter Parker is bitten by a genetically altered spider, he gains newfound, spider-like powers and ventures out to save the city from the machinations of a mysterious reptilian foe.",758725893,230000000,17,3.2988082304347826
tt30387012,movie,Border 2,Border 2,"{'url': 'https://m.media-amazon.com/images/M/MV5BYjdhNmE4MTItYjZlYi00MjQ2LTliOGMtN2ViMzU0M2M3ODMyXkEyXkFqcGc@._V1_.jpg', 'width': 1500, 'height': 1973}",2026.0,12000.0,"['Action', 'History', 'War']","{'aggregateRating': 6.3, 'voteCount': 20150}",Young Indian fighters prepared to protect their homeland from a greater threat during the 1971 Indo-Pak war.,2021266,1800000000,1,0.0011229255555555556
tt5052448,movie,Get Out,Get Out,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjUxMDQwNjcyNl5BMl5BanBnXkFtZTgwNzcwMzc0MTI@._V1_.jpg', 'width': 1383, 'height': 2048}",2017.0,6240.0,"['Horror', 'Mystery', 'Thriller']","{'aggregateRating': 7.8, 'voteCount': 813465}","A young African-American visits his white girlfriend's parents for the weekend, where his simmering uneasiness about their reception of him eventually reaches a boiling point.",259861530,4500000,8,57.747006666666664
tt0120586,movie,American History X,American History X,"{'url': 'https://m.media-amazon.com/images/M/MV5BMzhiOTQ0NDItOTg0Zi00OGVmLWE0OGEtMTI4NDM0NWMxZWU4XkEyXkFqcGc@._V1_.jpg', 'width': 960, 'height': 1425}",1998.0,7140.0,"['Crime', 'Drama']","{'aggregateRating': 8.5, 'voteCount': 1270402}",A European-American man is released from prison and now a changed man and hopes to prevent his younger brother from following in his footsteps.,23875714,20000000,8,1.1937857
tt0103064,movie,Terminator 2: Judgment Day,Terminator 2: Judgment Day,"{'url': 'https://m.media-amazon.com/images/M/MV5BNGMyMGNkMDUtMjc2Ni00NWFlLTgyODEtZTY2MzBiZTg0OWZiXkEyXkFqcGc@._V1_.jpg', 'width': 2160, 'height': 3210}",1991.0,8220.0,"['Action', 'Adventure', 'Sci-Fi']","{'aggregateRating': 8.6, 'voteCount': 1280472}","A cyborg from the future, identical to the one who failed to kill Sarah Connor, must now protect her ten-year-old son John from an even more advanced and powerful cyborg.",517778573,102000000,11,5.076260519607843
tt1950186,movie,Ford v Ferrari,Ford v Ferrari,"{'url': 'https://m.media-amazon.com/images/M/MV5BOTBjNTEyNjYtYjdkNi00YzE5LTljYzUtZjVlYmYwZmJmZWYxXkEyXkFqcGc@._V1_.jpg', 'width': 4050, 'height': 6000}",2019.0,9120.0,"['Action', 'Biography', 'Drama', 'Sport']","{'aggregateRating': 8.1, 'voteCount': 568446}",American car designer Carroll Shelby and driver Ken Miles battle corporate interference and the laws of physics to build a revolutionary race car for Ford in order to defeat Ferrari at the 24 Hours of Le Mans in 1966.,226299480,97600000,27,2.318642213114754
tt28015403,movie,Heretic,Heretic,"{'url': 'https://m.media-amazon.com/images/M/MV5BMzFiMWM4YjAtY2Y3Yi00MDIzLTk0N2MtYTAwNGM3ZmMwODhlXkEyXkFqcGc@._V1_.jpg', 'width': 1944, 'height': 2880}",2024.0,6660.0,"['Horror', 'Thriller']","{'aggregateRating': 7, 'voteCount': 222995}",Two young religious women are drawn into a game of cat-and-mouse in the house of a strange man.,59777970,10000000,4,5.977797
tt0486051,movie,Wind Chill,Wind Chill,"{'url': 'https://m.media-amazon.com/images/M/MV5BOTJiMDU5MzMtMWEwZS00NDdkLThmNjEtY2Y5OGYxMmJhNDE3XkEyXkFqcGc@._V1_.jpg', 'width': 2018, 'height': 3000}",2007.0,5460.0,"['Adventure', 'Drama', 'Horror', 'Thriller']","{'aggregateRating': 5.8, 'voteCount': 27788}","Two college students share a ride home for the holidays, but when they break down on a deserted stretch of road, they are preyed upon by the ghosts of people who have died there.",285060,6000000,8,0.04751
tt17279496,movie,Civil War,Civil War,"{'url': 'https://m.media-amazon.com/images/M/MV5BYTkzMjc0YzgtY2E0Yi00NDBlLWI0MWUtODY1ZjExMDAyOWZiXkEyXkFqcGc@._V1_.jpg', 'width': 8100, 'height': 12000}",2024.0,6540.0,"['Action', 'Thriller', 'War']","{'aggregateRating': 7, 'voteCount': 266765}","In the midst of a U.S. civil war, four reporters make the dangerous trip to the capital to interview the president before he is overthrown.",127268065,50000000,12,2.5453613
tt30840798,movie,The Phoenician Scheme,The Phoenician Scheme,"{'url': 'https://m.media-amazon.com/images/M/MV5BNTJmODQzYmItNTZlMy00Mjg0LTk1NjctYjM4ZGI0NTM3ZTVjXkEyXkFqcGc@._V1_.jpg', 'width': 1921, 'height': 3000}",2025.0,6060.0,"['Action', 'Comedy', 'Crime', 'Drama', 'Thriller']","{'aggregateRating': 6.6, 'voteCount': 67217}","Wealthy businessman Zsa-zsa Korda appoints his only daughter, a nun, as sole heir to his estate. As Korda embarks on a new enterprise, they soon become the target of scheming tycoons, foreign terrorists and determined assassins.",40566381,30000000,8,1.3522127
tt11564570,movie,Glass Onion,Glass Onion,"{'url': 'https://m.media-amazon.com/images/M/MV5BMzI2ZDYxZTEtMzVlOC00OTUyLTgyNTAtYWFhNmRhZjAzZWE1XkEyXkFqcGc@._V1_.jpg', 'width': 1500, 'height': 2222}",2022.0,8340.0,"['Comedy', 'Crime', 'Drama', 'Mystery', 'Thriller']","{'aggregateRating': 7.1, 'voteCount': 521610}","Tech billionaire Miles Bron invites his friends for a getaway on his private Greek island. When someone turns up dead, Detective Benoit Blanc is put on the case.",13280000,40000000,24,0.332
tt11286314,movie,Don't Look Up,Don't Look Up,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjhhNWFjNzctYTJjOS00MDc0LThiNjItZmM0ZDVmMWViY2UzXkEyXkFqcGc@._V1_.jpg', 'width': 1080, 'height': 1350}",2021.0,8280.0,"['Comedy', 'Drama', 'Sci-Fi']","{'aggregateRating': 7.1, 'voteCount': 668913}",Two low-level astronomers must go on a giant media tour to warn humankind of an approaching comet that will destroy planet Earth.,791863,75000000,29,0.010558173333333334
tt0076759,movie,Star Wars: Episode IV - A New Hope,Star Wars,"{'url': 'https://m.media-amazon.com/images/M/MV5BOGUwMDk0Y2MtNjBlNi00NmRiLTk2MWYtMGMyMDlhYmI4ZDBjXkEyXkFqcGc@._V1_.jpg', 'width': 1920, 'height': 2937}",1977.0,7260.0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']","{'aggregateRating': 8.6, 'voteCount': 1565461}","A farmboy joins forces with various allies to save their galaxy from the evil Empire's planet-destroying battle station, while also rescuing the princess leading the rebellion against them.",775398507,11000000,11,70.49077336363636
tt0075314,movie,Taxi Driver,Taxi Driver,"{'url': 'https://m.media-amazon.com/images/M/MV5BZDNhMGYwM2UtMTdlZS00MGQ1LWI2YzAtODY5YWI1MjYyNzRmXkEyXkFqcGc@._V1_.jpg', 'width': 1890, 'height': 2871}",1976.0,6840.0,"['Crime', 'Drama']","{'aggregateRating': 8.2, 'voteCount': 1023054}","A mentally unstable veteran works as a nighttime taxi driver in New York City, where the perceived decadence and sleaze fuels his urge for violent action.",28979798,1300000,13,22.29215230769231
tt0083658,movie,Blade Runner,Blade Runner,"{'url': 'https://m.media-amazon.com/images/M/MV5BOWQ4YTBmNTQtMDYxMC00NGFjLTkwOGQtNzdhNmY1Nzc1MzUxXkEyXkFqcGc@._V1_.jpg', 'width': 2855, 'height': 4250}",1982.0,7020.0,"['Action', 'Drama', 'Sci-Fi', 'Thriller']","{'aggregateRating': 8.1, 'voteCount': 879936}",A blade runner must pursue and terminate four replicants who stole a ship in space and have returned to Earth to find their creator.,41799590,28000000,11,1.4928425
tt22868010,movie,Return to Silent Hill,Return to Silent Hill,"{'url': 'https://m.media-amazon.com/images/M/MV5BOWVjYjU0ZTAtNGVlNi00NGM1LTgzZjctNTZjMjAyYTc4N2VlXkEyXkFqcGc@._V1_.jpg', 'width': 2000, 'height': 2998}",2026.0,6360.0,"['Drama', 'Horror', 'Mystery']","{'aggregateRating': 4, 'voteCount': 17069}","When a man receives a mysterious letter from his lost love, he is drawn to Silent Hill, a once familiar town now consumed by darkness.",47650944,23000000,2,2.0717801739130435
tt4846340,movie,Hidden Figures,Hidden Figures,"{'url': 'https://m.media-amazon.com/images/M/MV5BY2RhNDRhNzctZTllMy00NTc2LWJjZmUtMzg3MTNiNjhhODMxXkEyXkFqcGc@._V1_.jpg', 'width': 1382, 'height': 2047}",2016.0,7620.0,"['Biography', 'Drama', 'History']","{'aggregateRating': 7.8, 'voteCount': 287872}",Three female African-American mathematicians play a pivotal role in astronaut John Glenn's launch into orbit while dealing with racial and gender discrimination.,237613666,25000000,11,9.50454664
tt8579674,movie,1917,1917,"{'url': 'https://m.media-amazon.com/images/M/MV5BYzkxZjg2NDQtMGVjMy00NWZkLTk0ZDEtZWE3NDYwYjAyMTg1XkEyXkFqcGc@._V1_.jpg', 'width': 1293, 'height': 2048}",2019.0,7140.0,"['Action', 'Drama', 'War']","{'aggregateRating': 8.2, 'voteCount': 768281}","April 6th, 1917. As an infantry battalion assembles to wage war deep in enemy territory, two soldiers are assigned to race against time and deliver a message that will stop 1,600 men from walking straight into a deadly trap.",446064352,95000000,7,4.6954142315789476
tt15325794,movie,Fall,Fall,"{'url': 'https://m.media-amazon.com/images/M/MV5BYmZjYjAxMDEtOTE2My00MmM5LTkyYjctOWRjMjgyM2JhMDI0XkEyXkFqcGc@._V1_.jpg', 'width': 2000, 'height': 3000}",2022.0,6420.0,"['Action', 'Thriller']","{'aggregateRating': 6.4, 'voteCount': 136297}","When a high-rise climb goes wrong, best friends Becky and Hunter find themselves stuck at the top of a 2,000-foot TV tower.",18039979,3000000,7,6.0133263333333336
tt7737786,movie,Greenland,Greenland,"{'url': 'https://m.media-amazon.com/images/M/MV5BZWZjZGMwNmUtYmRiMS00ODEwLTgyYjQtOGUzMDNhOGU3OGQ0XkEyXkFqcGc@._V1_.jpg', 'width': 2764, 'height': 4095}",2020.0,7140.0,"['Action', 'Adventure', 'Thriller']","{'aggregateRating': 6.4, 'voteCount': 167002}","To save his family from a catastrophic end of times, a man embarks on a risky quest to locate the last hope for salvation and witness the worst of mankind in the battle for survival.",52300000,35000000,16,1.4942857142857142
tt29623480,movie,The Wild Robot,The Wild Robot,"{'url': 'https://m.media-amazon.com/images/M/MV5BZWNiZjVlZTUtNGUwYi00MjJmLTg2MDctNWEzYTJiMzY1ODc4XkEyXkFqcGc@._V1_.jpg', 'width': 1579, 'height': 2500}",2024.0,6120.0,"['Animation', 'Adventure', 'Family', 'Sci-Fi']","{'aggregateRating': 8.2, 'voteCount': 220173}",A sentient robot stranded on an uninhabited island raises an orphaned gosling while trying to fit in with the local wildlife.,334500404,78000000,11,4.288466717948718
tt0166924,movie,Mulholland Drive,Mulholland Dr.,"{'url': 'https://m.media-amazon.com/images/M/MV5BNjliY2UwMjQtYjVlNi00NzExLTg1MDMtMjE2OTYwYjI0NTcxXkEyXkFqcGc@._V1_.jpg', 'width': 1991, 'height': 2950}",2001.0,8820.0,"['Drama', 'Mystery', 'Thriller']","{'aggregateRating': 7.9, 'voteCount': 426961}","After a car wreck on Mulholland Drive renders a woman amnesiac, she and a Hollywood-hopeful search for clues and answers across Los Angeles in a twisting venture beyond dreams and reality.",20391137,15000000,11,1.3594091333333334
tt10640346,movie,Babylon,Babylon,"{'url': 'https://m.media-amazon.com/images/M/MV5BNGY3M2NkN2QtZTdhOS00YTNjLTgyYmMtMGY3Y2U0OTk2NjA0XkEyXkFqcGc@._V1_.jpg', 'width': 2025, 'height': 3000}",2022.0,11340.0,"['Comedy', 'Drama']","{'aggregateRating': 7.1, 'voteCount': 205523}","A tale of outsized ambition and outrageous excess, it traces the rise and fall of multiple characters during an era of unbridled decadence and depravity in early Hollywood.",65267446,80000000,19,0.815843075
tt0086250,movie,Scarface,Scarface,"{'url': 'https://m.media-amazon.com/images/M/MV5BNDUzYjY0NmUtMDM4OS00Y2Q5LWJiODYtNTk0ZTk0YjZhMTg1XkEyXkFqcGc@._V1_.jpg', 'width': 1000, 'height': 1500}",1983.0,10200.0,"['Crime', 'Drama']","{'aggregateRating': 8.3, 'voteCount': 1012004}","In the 1980s, a determined criminal-minded Cuban immigrant becomes the biggest drug smuggler in Miami, and is eventually undone by his own drug addiction.",66443303,50000000,19,1.32886606
tt0443706,movie,Zodiac,Zodiac,"{'url': 'https://m.media-amazon.com/images/M/MV5BNDFkMTRkZmQtM2I0NC00NjJjLWJlMDctNTNiZWYxYzhjZDZiXkEyXkFqcGc@._V1_.jpg', 'width': 1943, 'height': 2867}",2007.0,9420.0,"['Crime', 'Drama', 'Mystery', 'Thriller']","{'aggregateRating': 7.7, 'voteCount': 670490}","Between 1968 and 1983, a San Francisco cartoonist becomes an amateur detective obsessed with tracking down the Zodiac Killer, an unidentified individual who terrorizes Northern California with a killing spree.",84789123,65000000,22,1.3044480461538461
tt5362988,movie,Wind River,Wind River,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTUyMjU1OTUwM15BMl5BanBnXkFtZTgwMDg1NDQ2MjI@._V1_.jpg', 'width': 1382, 'height': 2048}",2017.0,6420.0,"['Crime', 'Drama', 'Mystery', 'Thriller', 'Western']","{'aggregateRating': 7.7, 'voteCount': 313927}",A wildlife officer helps a rookie FBI agent investigate the murder of a young woman on an American Indian reservation in Wyoming.,44202682,11000000,16,4.018425636363636
tt0211915,movie,Amélie,Le fabuleux destin d'Amélie Poulain,"{'url': 'https://m.media-amazon.com/images/M/MV5BOTNmYzY0MWQtZGZmNy00Y2Y4LWFmMDQtMTZjYTdiYzEwZGQ2XkEyXkFqcGc@._V1_.jpg', 'width': 1280, 'height': 1920}",2001.0,7320.0,"['Comedy', 'Romance']","{'aggregateRating': 8.3, 'voteCount': 838352}","Despite being caught in her imaginative world, young waitress Amelie decides to help people find happiness. Her quest to spread joy leads her on a journey during which she finds true love.",175424055,10000000,1,17.5424055
tt0327056,movie,Mystic River,Mystic River,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTIzNDUyMjA4MV5BMl5BanBnXkFtZTYwNDc4ODM3._V1_.jpg', 'width': 485, 'height': 719}",2003.0,8280.0,"['Crime', 'Drama', 'Mystery', 'Thriller']","{'aggregateRating': 7.9, 'voteCount': 521493}","The tragic murder of a 19-year-old girl reunites three childhood friends still living in Boston--the victim's gangster father, a detective, and the disturbed man they both suspect of killing her.",156595191,25000000,15,6.26380764
tt0114709,movie,Toy Story,Toy Story,"{'url': 'https://m.media-amazon.com/images/M/MV5BZTA3OWVjOWItNjE1NS00NzZiLWE1MjgtZDZhMWI1ZTlkNzYwXkEyXkFqcGc@._V1_.jpg', 'width': 1005, 'height': 1500}",1995.0,4860.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']","{'aggregateRating': 8.3, 'voteCount': 1170151}","A cowboy doll is profoundly jealous when a new spaceman action figure supplants him as the top toy in a boy's bedroom. When circumstances separate them from their owner, the duo have to put aside their differences to return to him.",401157969,30000000,9,13.3719323
tt0332452,movie,Troy,Troy,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTk5MzU1MDMwMF5BMl5BanBnXkFtZTcwNjczODMzMw@@._V1_.jpg', 'width': 1388, 'height': 2048}",2004.0,9780.0,"['Action', 'Adventure', 'Drama']","{'aggregateRating': 7.3, 'voteCount': 613871}","An adaptation of Homer's great epic, the film follows the assault on Troy by the united Greek forces.",497409852,175000000,12,2.8423420114285713
tt31434639,movie,Warfare,Warfare,"{'url': 'https://m.media-amazon.com/images/M/MV5BYzEyYjE1NmEtOTFmNy00ZmQxLThlYzctOGRjNmQ0N2VjMmNmXkEyXkFqcGc@._V1_.jpg', 'width': 1944, 'height': 2880}",2025.0,5700.0,"['Action', 'Drama', 'War']","{'aggregateRating': 7.1, 'voteCount': 109122}","A platoon of Navy SEALs embark on a dangerous mission in Ramadi, Iraq, with the chaos and brotherhood of war retold through their memories of the event.",34902602,20000000,5,1.7451301
